Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City,Fuel Consumption Hwy,Fuel Consumption Comb,CO2 Emissions(g/km),Engine Power
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,0.6334684555795864,1.2986580151756753,A6,X,1.1271047983648077,1.0,1.0755469613925306,2.4456042032735974,0.8848082663898602
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1643528557844371,1.012837224705172,1.1038037209559568,2.4742162640762557,1.0393499965298643
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1760912590556811,1.0293837776852095,1.117271295655764,2.487138375477186,1.0520311675132232
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A8,X,1.2013971243204515,1.0606978403536116,1.143014800254095,2.514547752660286,1.0762714476526751
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,0.7923916894982539,1.3000676416768184,A8,Z,1.2041199826559246,1.0681858617461617,1.1492191126553797,2.518513939877887,1.183882773218297
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,0.6334684555795864,1.2986580151756753,A6,X,1.1492191126553797,1.0253058652647702,1.0969100130080565,2.468347330412157,0.9023827706590718
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1760912590556811,1.0293837776852095,1.117271295655764,2.487138375477186,1.0520311675132232
CHEVROLET,SILVERADO eASSIST 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A8,X,1.1583624920952496,1.0492180226701815,1.1139433523068367,2.481442628502305,1.0488975506912364
CHEVROLET,SONIC,COMPACT,0.1461280356782379,1.2962183778481056,AS6,X,0.9444826721501686,0.8195439355418686,0.8920946026904804,2.2648178230095364,0.168975069124944
CHEVROLET,SONIC,COMPACT,0.1461280356782379,1.2962183778481056,M6,X,0.9242792860618816,0.7993405494535816,0.8692317197309762,2.2405492482825995,0.16464452254745496
CHEVROLET,SONIC,COMPACT,0.255272505103306,1.2962183778481056,AS6,X,0.9867717342662446,0.8388490907372552,0.9242792860618816,2.294466226161593,0.30583376778747334
CHEVROLET,SONIC,COMPACT,0.255272505103306,1.2962183778481056,M5,X,0.9637878273455552,0.8512583487190752,0.919078092376074,2.287801729930226,0.30411275046520864
CHEVROLET,SONIC 5,STATION WAGON - SMALL,0.1461280356782379,1.2962183778481056,AS6,X,0.9444826721501686,0.8195439355418686,0.8920946026904804,2.2648178230095364,0.168975069124944
CHEVROLET,SONIC 5,STATION WAGON - SMALL,0.1461280356782379,1.2962183778481056,M6,X,0.9242792860618816,0.7993405494535816,0.8692317197309762,2.2405492482825995,0.16464452254745496
CHEVROLET,SONIC 5,STATION WAGON - SMALL,0.255272505103306,1.2962183778481056,AS6,X,0.9867717342662446,0.8388490907372552,0.9242792860618816,2.294466226161593,0.30583376778747334
CHEVROLET,SONIC 5,STATION WAGON - SMALL,0.255272505103306,1.2962183778481056,M5,X,0.9637878273455552,0.8512583487190752,0.919078092376074,2.287801729930226,0.30411275046520864
CHEVROLET,SPARK,SUBCOMPACT,0.1461280356782379,1.2962183778481056,AV,X,0.8920946026904804,0.7923916894982539,0.8512583487190752,2.2227164711475837,0.1612401172299194
CHEVROLET,SPARK,SUBCOMPACT,0.1461280356782379,1.2962183778481056,M5,X,0.9030899869919434,0.7923916894982539,0.8573324964312684,2.2253092817258624,0.16239064490540078
CHEVROLET,SUBURBAN,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1789769472931697,1.0170333392987805,1.1139433523068367,2.484299839346786,1.0488975506912364
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1789769472931697,1.0170333392987805,1.1139433523068367,2.484299839346786,1.0488975506912364
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.187520720836463,1.0334237554869496,1.1238516409670858,2.4941545940184424,1.0582272708118825
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.187520720836463,1.0334237554869496,1.1238516409670858,2.4941545940184424,1.0582272708118825
CHEVROLET,TAHOE,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1789769472931697,1.0170333392987805,1.1139433523068367,2.484299839346786,1.0488975506912364
CHEVROLET,TAHOE FFV,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1789769472931697,1.0170333392987805,1.1139433523068367,2.484299839346786,1.0488975506912364
CHEVROLET,TAHOE 4WD,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1818435879447724,1.0334237554869496,1.1205739312058498,2.4913616938342726,1.0551409543189318
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1818435879447724,1.0334237554869496,1.1205739312058498,2.4913616938342726,1.0551409543189318
CHEVROLET,TRAVERSE,SUV - STANDARD,0.5563025007672872,1.2986580151756753,A6,X,1.1958996524092336,1.0253058652647702,1.1271047983648077,2.4983105537896004,0.8142731438051171
CHEVROLET,TRAVERSE AWD,SUV - STANDARD,0.5563025007672872,1.2986580151756753,A6,X,1.2041199826559246,1.0374264979406236,1.136720567156407,2.507855871695831,0.8212200242508378
CHEVROLET,TRAX,SUV - SMALL,0.1461280356782379,1.2962183778481056,AS6,X,0.9684829485539352,0.8573324964312684,0.919078092376074,2.287801729930226,0.17408611566765847
CHEVROLET,TRAX,SUV - SMALL,0.1461280356782379,1.2962183778481056,M6,X,0.9637878273455552,0.8512583487190752,0.9138138523837166,2.287801729930226,0.17308899572778197
CHEVROLET,TRAX AWD,SUV - SMALL,0.1461280356782379,1.2962183778481056,AS6,X,0.9912260756924948,0.8864907251724818,0.9444826721501686,2.318063334962761,0.178898094812551
CHRYSLER,200 FFV,MID-SIZE,0.380211241711606,1.2962183778481056,A9,X,1.0086001717619173,0.8195439355418686,0.9344984512435676,2.3031960574204886,0.46055522535426674
CHRYSLER,200 FFV,MID-SIZE,0.5563025007672872,1.2986580151756753,A9,X,1.093421685162235,0.8808135922807911,1.0086001717619173,2.382017042574868,0.7286598672053002
CHRYSLER,200 AWD FFV,MID-SIZE,0.5563025007672872,1.2986580151756753,A9,X,1.1072099696478683,0.919078092376074,1.0334237554869496,2.401400540781544,0.7465935833864545
CHRYSLER,300,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.093421685162235,0.8920946026904804,1.012837224705172,2.383815365980431,0.7317209121281664
CHRYSLER,300 (MDS),FULL-SIZE,0.7558748556724914,1.3000676416768184,A8,X,1.167317334748176,0.9731278535996988,1.0899051114393978,2.460897842756548,1.0710371548167776
CHRYSLER,300 AWD,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.1072099696478683,0.9395192526186184,1.041392685158225,2.41161970596323,0.752350710341823
CHRYSLER,300 AWD FFV,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.1072099696478683,0.9395192526186184,1.041392685158225,2.41161970596323,0.752350710341823
CHRYSLER,PACIFICA,MINIVAN,0.5563025007672872,1.2986580151756753,A9,X,1.1105897102992488,0.9242792860618816,1.0374264979406236,2.4099331233312946,0.7494853514690001
CHRYSLER,PACIFICA (Stop-Start),MINIVAN,0.5563025007672872,1.2986580151756753,A9,X,1.093421685162235,0.9242792860618816,1.0253058652647702,2.396199347095736,0.7407288403724341
DODGE,CHALLENGER,MID-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.093421685162235,0.8920946026904804,1.012837224705172,2.383815365980431,0.7317209121281664
DODGE,CHALLENGER,MID-SIZE,0.7558748556724914,1.3000676416768184,M6,Z,1.1931245983544614,1.0043213737826424,1.117271295655764,2.487138375477186,1.0979295877209407
DODGE,CHALLENGER,MID-SIZE,0.8061799739838872,1.3000676416768184,M6,Z,1.2227164711475833,1.0170333392987805,1.143014800254095,2.511883360978874,1.197980664669225
DODGE,CHALLENGER (MDS),MID-SIZE,0.7558748556724914,1.3000676416768184,A8,X,1.167317334748176,0.9731278535996988,1.0899051114393978,2.460897842756548,1.0710371548167776
DODGE,CHALLENGER (MDS),MID-SIZE,0.8061799739838872,1.3000676416768184,A8,Z,1.1931245983544614,0.9822712330395684,1.1105897102992488,2.4800069429571505,1.1639963008557113
DODGE,CHALLENGER GT,MID-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.1072099696478683,0.9395192526186184,1.041392685158225,2.41161970596323,0.752350710341823
DODGE,CHALLENGER SRT,MID-SIZE,0.8061799739838872,1.3000676416768184,M6,Z,1.2227164711475833,1.0170333392987805,1.143014800254095,2.511883360978874,1.197980664669225
DODGE,CHALLENGER SRT (MDS),MID-SIZE,0.8061799739838872,1.3000676416768184,A8,Z,1.1931245983544614,0.9822712330395684,1.1105897102992488,2.4800069429571505,1.1639963008557113
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,0.7923916894982539,1.3000676416768184,A8,Z,1.2455126678141497,1.0293837776852095,1.1613680022349748,2.5301996982030817,1.1963981072643701
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,0.7923916894982539,1.3000676416768184,M6,Z,1.2576785748691843,1.0569048513364725,1.1789769472931697,2.5465426634781307,1.2145381873234076
DODGE,CHARGER,FULL-SIZE,0.5563025007672872,1.2986580151756753,A5,X,1.136720567156407,0.9542425094393248,1.0644579892269184,2.4329692908744054,0.7690141631849694
DODGE,CHARGER,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.093421685162235,0.8920946026904804,1.012837224705172,2.383815365980431,0.7317209121281664
DODGE,CHARGER (MDS),FULL-SIZE,0.7558748556724914,1.3000676416768184,A5,X,1.1931245983544614,0.9867717342662446,1.1105897102992488,2.4800069429571505,1.0913636710234254
DODGE,CHARGER (MDS),FULL-SIZE,0.7558748556724914,1.3000676416768184,A8,X,1.167317334748176,0.9731278535996988,1.0899051114393978,2.460897842756548,1.0710371548167776
DODGE,CHARGER (MDS),FULL-SIZE,0.8061799739838872,1.3000676416768184,A8,Z,1.1931245983544614,0.9822712330395684,1.1105897102992488,2.4800069429571505,1.1639963008557113
DODGE,CHARGER AWD,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.1072099696478683,0.9395192526186184,1.041392685158225,2.41161970596323,0.752350710341823
DODGE,CHARGER AWD FFV,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.1072099696478683,0.9395192526186184,1.041392685158225,2.41161970596323,0.752350710341823
DODGE,CHARGER AWD,FULL-SIZE,0.7558748556724914,1.3000676416768184,A5,X,1.2041199826559246,1.0043213737826424,1.1238516409670858,2.4941545940184424,1.1043960169962768
DODGE,CHARGER SRT (MDS),FULL-SIZE,0.8061799739838872,1.3000676416768184,A8,Z,1.1931245983544614,0.9822712330395684,1.1105897102992488,2.4800069429571505,1.1639963008557113
DODGE,CHARGER SRT HELLCAT,FULL-SIZE,0.7923916894982539,1.3000676416768184,A8,Z,1.2455126678141497,1.0293837776852095,1.1613680022349748,2.5301996982030817,1.1963981072643701
DODGE,DURANGO AWD,SUV - STANDARD,0.5563025007672872,1.2986580151756753,A8,X,1.1038037209559568,0.9822712330395684,1.0530784434834195,2.4232458739368075,0.7607930478981957
DODGE,DURANGO AWD,SUV - STANDARD,0.7558748556724914,1.3000676416768184,A8,X,1.220108088040055,1.0293837776852095,1.1461280356782375,2.515873843711679,1.1262867725864565
DODGE,GRAND CARAVAN FFV,MINIVAN,0.5563025007672872,1.2986580151756753,A6,X,1.136720567156407,0.9731278535996988,1.0718820073061253,2.4409090820652173,0.7743776205580478
DODGE,JOURNEY,SUV - SMALL,0.380211241711606,1.2962183778481056,A4,X,1.1038037209559568,0.9637878273455552,1.0453229787866574,2.416640507338281,0.5151736307560801
DODGE,JOURNEY FFV,SUV - SMALL,0.5563025007672872,1.2986580151756753,A6,X,1.1522883443830565,0.9777236052888476,1.08278537031645,2.453318340047037,0.7822547191999365
DODGE,JOURNEY AWD,SUV - SMALL,0.5563025007672872,1.2986580151756753,A6,X,1.1613680022349748,1.0,1.093421685162235,2.465382851448418,0.789938889776216
FIAT,124 SPIDER,TWO-SEATER,0.1461280356782379,1.2962183778481056,A6,X,0.9684829485539352,0.8129133566428555,0.9030899869919434,2.271841606536499,0.17105774714674982
FIAT,124 SPIDER,TWO-SEATER,0.1461280356782379,1.2962183778481056,M6,X,0.9542425094393248,0.8260748027008264,0.8976270912904415,2.2671717284030133,0.17002299906510054
FIAT,500 CABRIO,MINICOMPACT,0.1461280356782379,1.2962183778481056,A6,X,0.9395192526186184,0.8512583487190752,0.9030899869919434,2.2695129442179165,0.17105774714674982
FIAT,500 CABRIO,MINICOMPACT,0.1461280356782379,1.2962183778481056,M5,X,0.9030899869919434,0.8129133566428555,0.8633228601204559,2.2329961103921536,0.16352530272690452
FIAT,500 HATCHBACK,MINICOMPACT,0.1461280356782379,1.2962183778481056,A6,X,0.9395192526186184,0.8512583487190752,0.9030899869919434,2.2695129442179165,0.17105774714674982
FIAT,500 HATCHBACK,MINICOMPACT,0.1461280356782379,1.2962183778481056,M5,X,0.8864907251724818,0.7853298350107669,0.8450980400142567,2.2121876044039577,0.1600732694695044
FIAT,500 ABARTH CABRIO,MINICOMPACT,0.1461280356782379,1.2962183778481056,A6,X,0.9867717342662446,0.8692317197309762,0.9395192526186184,2.305351369446624,0.17795795443292045
FIAT,500 ABARTH CABRIO,MINICOMPACT,0.1461280356782379,1.2962183778481056,M5,X,0.9294189257142926,0.8512583487190752,0.8976270912904415,2.2695129442179165,0.17002299906510054
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,0.1461280356782379,1.2962183778481056,A6,X,0.9867717342662446,0.8692317197309762,0.9395192526186184,2.305351369446624,0.17795795443292045
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,0.1461280356782379,1.2962183778481056,M5,X,0.9294189257142926,0.8512583487190752,0.8976270912904415,2.2695129442179165,0.17002299906510054
FIAT,500L,STATION WAGON - SMALL,0.1461280356782379,1.2962183778481056,A6,X,1.0293837776852095,0.8976270912904415,0.9731278535996988,2.34439227368511,0.184323888782084
FIAT,500X,SUV - SMALL,0.1461280356782379,1.2962183778481056,M6,X,0.9777236052888476,0.8512583487190752,0.9242792860618816,2.294466226161593,0.17507129376417532
FIAT,500X,SUV - SMALL,0.380211241711606,1.2962183778481056,A9,X,1.0293837776852095,0.8864907251724818,0.9684829485539352,2.340444114840118,0.477304036223348
FIAT,500X AWD,SUV - SMALL,0.380211241711606,1.2962183778481056,A9,X,1.041392685158225,0.9030899869919434,0.9867717342662446,2.3541084391474008,0.4863174228308697
FORD,C-MAX HYBRID,FULL-SIZE,0.3010299956639811,1.2962183778481056,AV,X,0.7558748556724914,0.7923916894982539,0.7708520116421441,2.1398790864012365,0.30078692721541544
FORD,EDGE,SUV - SMALL,0.3010299956639811,1.2962183778481056,AS6,X,1.0606978403536116,0.9030899869919434,0.99563519459755,2.3673559210260184,0.38849746292099624
FORD,EDGE (Start/Stop),SUV - SMALL,0.3010299956639811,1.2962183778481056,AS6,X,1.0530784434834195,0.9030899869919434,0.9912260756924948,2.3617278360175926,0.38677702202293884
FORD,EDGE,SUV - SMALL,0.5440680443502756,1.2986580151756753,AS6,X,1.130333768495006,0.9590413923210936,1.0606978403536116,2.431363764158988,0.7494448911047058
FORD,EDGE AWD,SUV - SMALL,0.3010299956639811,1.2962183778481056,AS6,X,1.0755469613925306,0.9344984512435676,1.0170333392987805,2.387389826338729,0.39684703209327193
FORD,EDGE AWD,SUV - SMALL,0.4313637641589873,1.2986580151756753,AS6,X,1.1398790864012365,0.9912260756924948,1.0791812460476249,2.44870631990508,0.6045508695043266
FORD,EDGE AWD,SUV - SMALL,0.5440680443502756,1.2986580151756753,AS6,X,1.143014800254095,1.0,1.08278537031645,2.453318340047037,0.7650510193138977
FORD,ESCAPE,SUV - SMALL,0.1760912590556812,1.2962183778481056,AS6,X,1.0086001717619173,0.8920946026904804,0.9590413923210936,2.3304137733491905,0.2189038123036958
FORD,ESCAPE,SUV - SMALL,0.3010299956639811,1.2962183778481056,AS6,X,1.0253058652647702,0.9030899869919434,0.9777236052888476,2.3463529744506384,0.3815083497989692
FORD,ESCAPE FFV,SUV - SMALL,0.3979400086720376,1.2962183778481056,AS6,X,1.0453229787866574,0.9084850188786496,0.9867717342662446,2.359835482339888,0.5089937861581432
FORD,ESCAPE AWD,SUV - SMALL,0.1760912590556812,1.2962183778481056,AS6,X,1.0293837776852095,0.919078092376074,0.9822712330395684,2.3541084391474008,0.22420608677609857
FORD,ESCAPE AWD,SUV - SMALL,0.3010299956639811,1.2962183778481056,AS6,X,1.0606978403536116,0.9395192526186184,1.0086001717619173,2.378397900948137,0.3935564049536966
FORD,EXPEDITION 4X4,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.2013971243204515,1.0791812460476249,1.1522883443830565,2.52244423350632,0.8141589243638749
FORD,EXPEDITION EL 4X4,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.2068258760318495,1.0863598306747482,1.1553360374650616,2.5276299008713385,0.816312297287876
FORD,EXPLORER,SUV - STANDARD,0.3617278360175928,1.2962183778481056,AS6,X,1.1003705451175627,0.9344984512435676,1.0334237554869496,2.404833716619938,0.4845499414355884
FORD,EXPLORER FFV,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.143014800254095,0.9867717342662446,1.0791812460476249,2.44870631990508,0.762504495301671
FORD,EXPLORER AWD,SUV - STANDARD,0.3617278360175928,1.2962183778481056,AS6,X,1.117271295655764,0.9637878273455552,1.0530784434834195,2.4248816366310666,0.4937655975176732
FORD,EXPLORER AWD,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.1702617153949573,1.0293837776852095,1.1139433523068367,2.484299839346786,0.7870659509291473
FORD,EXPLORER FFV AWD,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.1583624920952496,1.021189299069938,1.1003705451175627,2.4712917110589383,0.7774759709942778
FORD,F-150,PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS6,X,1.0863598306747482,0.9684829485539352,1.0374264979406236,2.408239965311849,0.5811601097348524
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS6,X,1.093421685162235,0.9912260756924948,1.0492180226701815,2.4199557484897576,0.5877656512545403
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS6,X,1.117271295655764,0.9912260756924948,1.0644579892269184,2.4345689040341987,0.5963029892288935
FORD,F-150,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1038037209559568,0.9777236052888476,1.0530784434834195,2.421603926869831,0.7440613428024287
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1139433523068367,1.0086001717619173,1.0681858617461617,2.437750562820388,0.7547356149693444
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1398790864012365,1.0293837776852095,1.093421685162235,2.462397997898956,0.7725661961324883
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,A6,X,1.1205739312058498,0.9867717342662446,1.0644579892269184,2.4345689040341987,0.7521016556003829
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS6,X,1.187520720836463,1.0253058652647702,1.1205739312058498,2.4913616938342726,1.0182748153986152
FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS6,X,1.2253092817258628,1.0718820073061253,1.1613680022349748,2.531478917042255,1.0553447257273694
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS6,X,1.117271295655764,1.0086001717619173,1.0718820073061253,2.4409090820652173,0.6004618796853741
FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS6,X,1.130333768495006,1.0492180226701815,1.0969100130080565,2.4668676203541096,0.6144824185563711
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS6,X,1.1238516409670858,1.0293837776852095,1.0899051114393978,2.4593924877592306,0.6105583146585001
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1335389083702174,1.012837224705172,1.08278537031645,2.453318340047037,0.7650510193138977
FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1335389083702174,1.0293837776852095,1.0899051114393978,2.4593924877592306,0.7700815316875276
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1461280356782375,1.041392685158225,1.1038037209559568,2.4742162640762557,0.7799017099695648
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,A6,X,1.1461280356782375,1.0253058652647702,1.0969100130080565,2.4668676203541096,0.7750309032178517
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS6,X,1.2013971243204515,1.0530784434834195,1.1398790864012365,2.5092025223311025,1.0358175698705758
FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS6,X,1.2041199826559246,1.0718820073061253,1.1492191126553797,2.518513939877887,1.0443049291111406
FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS6,X,1.2253092817258628,1.093421685162235,1.1702617153949573,2.5403294747908736,1.0634265165615036
FORD,F-150 RAPTOR 4X4,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1931245983544614,1.1205739312058498,1.1613680022349748,2.5301996982030817,0.8205742322217946
FORD,FIESTA,SUBCOMPACT,0.2041199826559248,1.2962183778481056,AS6,X,0.9344984512435676,0.8061799739838872,0.8808135922807911,2.2504200023088936,0.2330492476273429
FORD,FIESTA,SUBCOMPACT,0.2041199826559248,1.2962183778481056,M5,X,0.9344984512435676,0.8260748027008264,0.8920946026904804,2.2600713879850747,0.23603402330689008
FORD,FIESTA SFE,SUBCOMPACT,0.0,1.2939948328639828,M5,X,0.8808135922807911,0.7558748556724914,0.8325089127062363,2.198657086954422,0.0
FORD,FIESTA ST,COMPACT,0.2041199826559248,1.2962183778481056,M6,X,0.9542425094393248,0.8512583487190752,0.9138138523837166,2.283301228703549,0.24178059084898756
FORD,FLEX,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.167317334748176,1.0086001717619173,1.1038037209559568,2.4742162640762557,0.7799017099695648
FORD,FLEX AWD,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.167317334748176,1.0293837776852095,1.1105897102992488,2.481442628502305,0.7846964072442625
FORD,FLEX AWD GTDI,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.1958996524092336,1.0492180226701815,1.136720567156407,2.506505032404872,0.8031593817377872
FORD,FOCUS (Start/Stop),COMPACT,0.0,1.2939948328639828,AS6,X,0.9294189257142926,0.7923916894982539,0.8750612633916999,2.245512667814149,0.0
FORD,FOCUS (Start/Stop),COMPACT,0.0,1.2939948328639828,M6,X,0.8976270912904415,0.7708520116421441,0.8450980400142567,2.214843848047698,0.0
FORD,FOCUS FFV,COMPACT,0.3010299956639811,1.2962183778481056,AM6,X,0.9590413923210936,0.8061799739838872,0.8976270912904415,2.2671717284030133,0.3502546409646055
FORD,FOCUS FFV,COMPACT,0.3010299956639811,1.2962183778481056,AS6,X,0.9637878273455552,0.8195439355418686,0.9030899869919434,2.276461804173244,0.3523862662142467
FORD,FOCUS FFV,COMPACT,0.3010299956639811,1.2962183778481056,M5,X,0.9777236052888476,0.8450980400142567,0.919078092376074,2.290034611362518,0.35862483473045803
FORD,FOCUS RS AWD,MID-SIZE,0.3617278360175928,1.2962183778481056,M6,Z,1.0863598306747482,0.9731278535996988,1.0374264979406236,2.408239965311849,0.48642674038782024
FORD,FOCUS ST,MID-SIZE,0.3010299956639811,1.2962183778481056,M6,X,1.021189299069938,0.8920946026904804,0.9684829485539352,2.340444114840118,0.37790263987959616
FORD,FUSION,MID-SIZE,0.1760912590556812,1.2962183778481056,AS6,X,1.0,0.8450980400142567,0.9395192526186184,2.3096301674258983,0.21444783069600476
FORD,FUSION,MID-SIZE,0.3010299956639811,1.2962183778481056,AS6,X,1.0492180226701815,0.8808135922807911,0.9822712330395684,2.3521825181113623,0.38328283693346454
FORD,FUSION,MID-SIZE,0.3979400086720376,1.2962183778481056,A6,X,1.0530784434834195,0.8750612633916999,0.9822712330395684,2.3502480183341623,0.5066723504304785
FORD,FUSION AWD,MID-SIZE,0.3010299956639811,1.2962183778481056,AS6,X,1.0718820073061253,0.9084850188786496,1.0043213737826424,2.376576957056512,0.39188681536072156
FORD,FUSION AWD,MID-SIZE,0.4313637641589873,1.2986580151756753,AS6,X,1.130333768495006,0.9542425094393248,1.0606978403536116,2.431363764158988,0.5941965763541806
FORD,FUSION HYBRID,MID-SIZE,0.3010299956639811,1.2962183778481056,AV,X,0.7403626894942438,0.7558748556724914,0.7481880270062004,2.117271295655764,0.2919434265250811
FORD,GT,TWO-SEATER,0.5440680443502756,1.2986580151756753,AM7,Z,1.3138672203691533,1.1205739312058498,1.2380461031287953,2.608526033577194,0.8747517828759254
FORD,MUSTANG,SUBCOMPACT,0.3617278360175928,1.2962183778481056,AS6,X,1.041392685158225,0.8976270912904415,0.9822712330395684,2.3541084391474008,0.4605656352644166
FORD,MUSTANG (Performance Pkg),SUBCOMPACT,0.3617278360175928,1.2962183778481056,AS6,X,1.0718820073061253,0.919078092376074,1.0086001717619173,2.378397900948137,0.47291070247255707
FORD,MUSTANG,SUBCOMPACT,0.3617278360175928,1.2962183778481056,M6,X,1.0492180226701815,0.8920946026904804,0.9912260756924948,2.3617278360175926,0.464764366385123
FORD,MUSTANG (Performance Pkg),SUBCOMPACT,0.3617278360175928,1.2962183778481056,M6,X,1.0492180226701815,0.9242792860618816,0.9912260756924948,2.3617278360175926,0.464764366385123
FORD,MUSTANG,SUBCOMPACT,0.568201724066995,1.2986580151756753,AS6,X,1.1072099696478683,0.9493900066449128,1.0453229787866574,2.4132997640812515,0.771343536697344
FORD,MUSTANG,SUBCOMPACT,0.568201724066995,1.2986580151756753,M6,X,1.1398790864012365,0.9444826721501686,1.0606978403536116,2.4329692908744054,0.78268864279178
FORD,MUSTANG,SUBCOMPACT,0.6989700043360187,1.3000676416768184,AS6,X,1.1931245983544614,0.9822712330395684,1.1105897102992488,2.481442628502305,1.0092020711401193
FORD,MUSTANG,SUBCOMPACT,0.6989700043360187,1.3000676416768184,M6,X,1.1986570869544224,0.9912260756924948,1.117271295655764,2.487138375477186,1.0152736831114544
FORD,MUSTANG (Performance Pkg),SUBCOMPACT,0.6989700043360187,1.3000676416768184,M6,X,1.2227164711475833,1.0086001717619173,1.1398790864012365,2.510545010206612,1.0358175698705758
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,0.3617278360175928,1.2962183778481056,AS6,X,1.0718820073061253,0.919078092376074,1.0086001717619173,2.378397900948137,0.47291070247255707
